obsid,class,subclass,snrg,teff,logg,feh,ra,dec,z
1009816215,STAR,F7,80.91000366210938,5925.240234375,4.052000045776367,-0.5619999766349792,243.62301,34.137491,2.3349499315372668e-05
949715143,STAR,F0,35.5,6413.77001953125,4.224999904632568,-0.7080000042915344,73.990118,12.482563,0.0001476354955229
990711101,STAR,F9,105.3000030517578,5751.9501953125,4.102000236511231,0.0309999994933605,135.892296,37.950564,-4.172890112386085e-05
1002905073,STAR,F7,95.16000366210938,6085.740234375,4.251999855041504,-0.4970000088214874,152.3541919,35.6670942,6.304359703790396e-05
990813242,STAR,F9,67.02999877929688,5793.18994140625,4.269999980926514,-0.781000018119812,175.9720885,8.709217,9.122979827225208e-05
1009416247,STAR,F9,114.95999908447266,5616.77001953125,4.197000026702881,-0.0790000036358833,238.7149294,46.4412094,-4.519789945334196e-05
999307249,STAR,F9,120.93000030517578,5873.10009765625,4.061999797821045,-0.5270000100135803,144.1333811,11.1502339,-0.0001334590051556
948607082,STAR,F5,84.4000015258789,6184.83984375,4.193999767303467,-0.5709999799728394,133.6505405,15.860021,-9.85014994512312e-05
1010702040,STAR,F9,48.2599983215332,4890.60009765625,2.1619999408721924,-1.2089999914169312,191.369889,17.811369,0.0003729579912032
1011208150,STAR,F5,62.52000045776367,6376.89990234375,4.151999950408936,-0.4020000100135803,284.3248383,46.1103547,6.104200110712554e-06
948514201,STAR,F2,16.170000076293945,5865.330078125,3.8340001106262207,0.0399999991059303,94.602322,19.2207513,0.0002371307055
948104019,STAR,F9,92.8499984741211,5667.68994140625,4.422999858856201,0.0,359.6324225,2.9208144,-9.956889698514716e-05
977403048,STAR,F0,77.23999786376953,7149.43017578125,4.040999889373779,-0.1580000072717666,48.5411381,38.5924395,-8.152310329023749e-05
974709083,STAR,F2,17.59000015258789,5915.60986328125,4.251999855041504,-0.5830000042915344,199.1269116,-1.49808,0.0002097785036312
977412118,STAR,F5,31.63999938964844,6440.16015625,4.193999767303467,-0.5450000166893005,52.1905072,40.5040069,3.882689998135902e-05
947706074,STAR,F5,65.25,6226.4599609375,4.208000183105469,-0.3120000064373016,165.4621893,13.4350971,1.4676799764856696e-05
1002007037,STAR,F9,62.93000030517578,5642.81982421875,4.408999919891357,0.0810000002384185,142.04405,45.142765,-0.0001002693970804
1009306186,STAR,F0,54.11000061035156,6060.1201171875,3.88100004196167,-0.9929999709129332,196.542626,-3.411677,0.0001528057036921
1009103215,STAR,F2,129.49000549316406,5994.2001953125,4.269000053405762,-0.2280000001192093,177.1612314,61.8528557,-1.0974299584631808e-05
991808110,STAR,F0,130.72999572753906,6931.990234375,4.107999801635742,-0.1140000000596046,93.8823953,22.2996436,-9.072899956663605e-06
965716012,STAR,F5,42.060001373291016,6334.9599609375,4.198999881744385,-0.4469999969005584,131.893917,27.633514,-8.739400072954595e-06
974808217,STAR,F9,76.22000122070312,5513.27001953125,3.720999956130981,-0.0480000004172325,221.6096314,-3.7828431,-0.0001552741014165
990811074,STAR,F7,88.94999694824219,5666.08984375,3.785000085830689,-1.2790000438690186,174.977928,9.833607,0.0005193258984945
939707104,STAR,F0,62.08000183105469,7174.2900390625,4.11299991607666,-0.0689999982714653,113.3467377,-4.3472222,0.0001731865049805
994001164,STAR,F8,10.710000038146973,6058.02978515625,4.099999904632568,-0.1430000066757202,230.988332,10.242062,3.382339855306782e-05
951305127,STAR,F5,13.079999923706056,5887.669921875,3.8510000705718994,-0.6779999732971191,72.849247,12.806234,6.431119982153177e-05
1016704098,STAR,F0,125.1999969482422,7012.169921875,4.072000026702881,-0.0839999988675117,274.0123667,30.0020365,5.297000097925775e-05
994102216,STAR,F0,123.9499969482422,6964.60986328125,4.214000225067139,-0.181999996304512,99.9902987,21.2304504,-4.880040069110692e-05
990104142,STAR,F0,340.9800109863281,7320.5498046875,3.86899995803833,0.0780000016093254,100.6994652,22.6490988,1.851279921538662e-05
949304132,STAR,F5,11.9399995803833,6221.64990234375,3.809000015258789,-0.2360000014305114,358.36629,52.263665,-3.622510121203959e-05
992709185,STAR,F7,16.700000762939453,6176.27978515625,4.178999900817871,-0.1000000014901161,85.780303,40.741833,-0.0002162161981686
975111053,STAR,F7,30.700000762939453,6125.39990234375,3.808000087738037,-0.1220000013709068,48.173278,8.748129,-0.0001188821988762
998505007,STAR,F9,107.5500030517578,5559.72998046875,3.943000078201294,0.0080000003799796,265.2169328,31.68146,-0.0003184870001859
1015713026,STAR,F5,159.0,6488.6298828125,4.146999835968018,-0.1360000073909759,294.278749,50.671846,7.705300049565267e-06
980513023,STAR,F2,32.5099983215332,6085.18017578125,3.828999996185303,0.0590000003576278,98.8976747,19.512381,0.0001479689963161
1017505215,STAR,F5,129.2899932861328,6498.89013671875,4.183000087738037,-0.2440000027418136,284.7663606,38.7934902,3.729249874595553e-05
992610190,STAR,F2,183.63999938964844,6062.1201171875,4.197999954223633,-0.1739999949932098,226.111065,47.415007,-0.0001573422050569
1017616230,STAR,F7,154.3800048828125,6076.39990234375,4.334000110626221,-0.2720000147819519,284.763245,42.059439,-0.0001198828977067
990905138,STAR,F5,48.31999969482422,6178.43017578125,4.059000015258789,-0.6679999828338623,174.7560712,7.3123498,0.0001013033979688
974812067,STAR,F5,83.06999969482422,6239.080078125,4.177000045776367,-0.2949999868869781,221.794455,-0.835965,3.926049976143986e-05
1010302101,STAR,F5,170.19000244140625,6299.06982421875,4.15500020980835,-0.2560000121593475,230.231312,25.983797,-5.0134698540205136e-05
1000301191,STAR,F2,217.16000366210935,6279.31982421875,4.297999858856201,0.0080000003799796,113.290872,-1.102018,3.045439916604664e-05
947507217,STAR,F0,171.05999755859375,6691.259765625,4.118000030517578,-0.2849999964237213,29.4621883,39.1393411,7.201649714261293e-05
1002902191,STAR,F9,127.37999725341795,5688.77001953125,4.447999954223633,-0.0410000011324882,151.130135,34.945877,-7.508529961341992e-05
950708230,STAR,F9,245.6499938964844,5676.47998046875,3.9049999713897705,0.0810000002384185,152.42139,39.183349,-3.6525299947243184e-05
1001915001,STAR,F5,227.22000122070312,6378.669921875,4.215000152587891,-0.0829999968409538,131.4838307,18.4908299,8.43917005113326e-05
977915050,STAR,F9,123.73999786376952,5282.240234375,3.71399998664856,-0.3059999942779541,54.689092,4.024966,-2.815279913193081e-05
989408147,STAR,A2,354.29998779296875,9440.990234375,4.017000198364258,-0.4050000011920929,97.4796948,18.0470723,-7.014849688857794e-05
991906068,STAR,A5,103.18000030517578,8273.8701171875,4.019999980926514,-0.2029999941587448,102.80983,17.303758,0.0001666152966208
990911118,STAR,A3,14.989999771118164,6313.7900390625,4.0,-2.2960000038146973,174.8935208,10.1834806,0.000216349697439
939204113,STAR,A5,24.959999084472656,8834.2900390625,4.498000144958496,-0.0379999987781047,337.88891,53.930298,-0.0003306287107989
973807036,STAR,A1,29.93000030517578,8538.509765625,4.124000072479248,-0.238999992609024,69.629029,42.544997,-0.0001021706993924
994105092,STAR,A2,511.0499877929688,8453.9404296875,3.799999952316284,-0.1729999929666519,100.2858924,22.0478993,9.136320295510814e-05
990204104,STAR,A1,84.86000061035156,9749.509765625,3.91100001335144,-0.2590000033378601,97.661157,15.95316,0.0001604110002517
1002002080,STAR,A7,94.02999877929688,7246.16015625,4.211999893188477,-0.3370000123977661,137.7527833,45.0601111,-0.0002191515959566
988404013,STAR,A7,73.9000015258789,7087.1298828125,4.264999866485596,-0.7250000238418579,139.7542032,52.7794071,2.0380799469421618e-05
1016110219,STAR,A7,529.47998046875,7343.14990234375,4.11299991607666,-0.2879999876022339,271.7701732,29.3152389,-0.0002137811970897
947803108,STAR,A7,310.3800048828125,7193.77001953125,4.175000190734863,-0.3009999990463257,56.3999588,24.5002225,-0.0002169834042433
1010403003,STAR,A6,480.5,7768.240234375,3.8559999465942383,0.2080000042915344,273.0412456,29.95654,-7.128260040190071e-05
1009807075,STAR,A7,46.09999847412109,6311.7900390625,4.017000198364258,-2.150000095367432,247.2211649,31.2367711,-0.0002432016044622
948405014,STAR,A3,65.5199966430664,6486.68017578125,4.27400016784668,-1.6410000324249268,150.37746,44.959958,-0.0009085619240067
1015708033,STAR,A5,11.399999618530272,6208.97998046875,4.760000228881836,-0.6380000114440918,292.0418168,50.0598868,0.0003957737935706
989007049,STAR,A7,171.0,7520.7900390625,4.007999897003174,0.1140000000596046,109.146861,-6.096708,0.0001241858990397
939414057,STAR,A5,43.4900016784668,8098.5400390625,4.107999801635742,-0.2230000048875808,106.003556,-4.110308,0.0001547737047076
939406081,STAR,A5,23.6299991607666,7555.25,3.910000085830689,-0.2160000056028366,109.085493,-4.50145,0.0001759550941642
947503097,STAR,A1,108.45999908447266,8163.2001953125,3.891999959945679,0.1840000003576278,27.2469352,40.5401599,-3.499089871183969e-05
992714119,STAR,A1,44.380001068115234,8413.8896484375,3.999000072479248,-0.096000000834465,81.227328,40.973084,-7.571899914182722e-06
964413202,STAR,A5,103.18000030517578,6840.27978515625,4.249000072479248,-1.1030000448226929,132.5746613,33.5559901,0.0002800603979267
989711017,STAR,A1,98.33999633789062,12759.2001953125,3.775000095367432,0.9240000247955322,207.1153583,7.5597222,-7.78204994276166e-05
990306245,STAR,A7,70.4800033569336,7174.85986328125,4.309999942779541,-0.6259999871253967,133.7122542,16.8564977,-6.004000283610367e-07
978706128,STAR,A5,17.43000030517578,6706.2099609375,4.429999828338623,-0.0549999997019767,82.64319,40.703811,8.138959674397483e-05
995503214,STAR,A5,58.150001525878906,7490.1201171875,3.983000040054321,-0.2790000140666961,88.764366,-0.7055386,0.0001178481979877
974913127,STAR,A7,125.66999816894533,7748.5498046875,4.0329999923706055,-0.2290000021457672,102.9284468,23.7703866,-2.0010000412185041e-07
939812231,STAR,A5,53.619998931884766,9237.759765625,4.388999938964844,-0.0240000002086162,112.786419,-1.038223,1.7512100384919904e-05
1000307149,STAR,A5,222.3500061035156,7609.75,3.993000030517578,-0.2660000026226043,114.07236972,-0.81000972,-7.098240166669711e-05
939207024,STAR,A1,42.70000076293945,10302.7001953125,4.031000137329102,-0.152999997138977,340.81873,53.017501,-0.0001636798988329
949705149,STAR,A7,39.72999954223633,6851.8798828125,4.269999980926514,-0.7730000019073486,73.946738,10.492663,6.714650226058438e-05
991812177,STAR,A1,96.25,9471.650390625,4.085000038146973,-0.2759999930858612,94.8322444,24.9928444,-3.2355999337596586e-06
990204080,STAR,A7,66.7300033569336,7500.52978515625,4.177000045776367,-0.3499999940395355,97.228797,15.744699,0.0001335924025624
974904032,STAR,A7,84.7699966430664,7395.2998046875,3.993000030517578,0.248999997973442,100.4258749,23.6177435,0.0001628126046853
966704132,STAR,A1,75.36000061035156,9732.8798828125,4.25,-0.3230000138282776,92.714231,22.417224,6.401089922292158e-05
966008096,STAR,A2,400.2900085449219,8729.51953125,3.9660000801086426,-0.2750000059604645,68.6644935,19.049679,-9.62999984039925e-05
989015043,STAR,A1,74.62999725341797,9263.1201171875,3.7690000534057617,-0.164000004529953,107.776815,-2.756845,0.0001257870026165
948102215,STAR,A6,254.25,8158.0400390625,3.9030001163482666,-0.1169999986886978,359.397185,0.882059,-0.0001025042001856
980404250,STAR,A6,290.3500061035156,7038.6201171875,4.105999946594238,-0.248999997973442,67.6719634,19.2184332,0.000121384000522
974902101,STAR,A1,129.82000732421875,11632.5,4.01200008392334,0.1930000036954879,99.3971322,21.0788216,-5.1902599807363e-05
949604165,STAR,A6,10.850000381469728,5874.93994140625,3.875,-2.171999931335449,8.441239,13.3799539,-0.0001525722036603
966710173,STAR,A1,86.63999938964844,11764.599609375,3.63700008392334,0.6850000023841858,91.361089,22.000244,8.405819971812889e-05
993903016,STAR,A7,15.260000228881836,5865.14990234375,4.01200008392334,-1.0210000276565552,208.7379295,24.5224122,1.6244599464698695e-05
974912197,STAR,A7,363.2300109863281,7419.43017578125,4.027999877929688,-0.2060000002384185,102.1889755,25.0476705,-1.3209099961386528e-05
947908181,STAR,A3,79.41000366210938,8647.740234375,4.485000133514404,-0.006000000052154,101.2248567,22.2763367,5.847380089107901e-05
1017615213,STAR,A2,395.25,8366.98046875,3.8540000915527344,-0.1040000021457672,285.6587377,41.3143852,-1.3976299669593573e-05
991916063,STAR,A5,50.15999984741211,7205.72998046875,4.13100004196167,-0.6629999876022339,99.66484,19.42377,2.9153499781386927e-05
990306194,STAR,A6,253.92999267578125,7835.72021484375,4.037000179290772,-0.0740000009536743,134.0557369,16.6804045,6.758009840268642e-05
993516092,STAR,A3,31.90999984741211,6558.1201171875,4.228000164031982,-1.649999976158142,193.150295,-1.80491,5.7339701015735045e-05
948707249,STAR,A1,165.4199981689453,10771.2998046875,4.129000186920166,0.1710000038146972,87.2531236,27.4096684,-5.87070007895818e-06
978502092,STAR,A5,172.1300048828125,8349.5,3.9570000171661377,-0.2119999974966049,91.1955604,21.5669597,6.84140031808056e-05
978714079,STAR,A1,35.59000015258789,10864.900390625,3.9679999351501465,0.0,77.80798,41.891592,-0.0001017703980323
990005224,STAR,A7,198.69000244140625,7191.0,4.00600004196167,-0.3339999914169311,66.3812893,18.2569661,8.339000032719923e-07
965104088,STAR,A2,50.52000045776367,8581.759765625,4.165999889373779,-0.2919999957084656,76.891013,58.503805,-0.0002692863054107
978511111,STAR,A5,41.150001525878906,8568.849609375,4.313000202178955,-0.1169999986886978,93.3877135,25.3844302,6.704599854856497e-06
966710108,STAR,A1,54.970001220703125,10067.7998046875,4.152999877929688,-0.1129999980330467,91.469481,22.184477,8.265719952760264e-05
993801158,STAR,A1,233.1699981689453,13035.7001953125,4.110000133514404,0.7760000228881836,96.8568552,16.5402133,7.758699939586222e-05
1009102204,STAR,A7,60.25,7650.39990234375,4.107999801635742,-0.0759999975562095,177.2657002,59.6553314,2.5584400646039285e-05
999504171,STAR,A3,67.80999755859375,10372.7998046875,4.255000114440918,0.0410000011324882,191.25779,8.9513378,0.0003035099944099
977203140,STAR,A9,21.350000381469727,6711.16015625,4.355999946594238,-0.3659999966621399,66.88174,44.856711,-3.005409962497652e-05
939913016,STAR,A5,64.1500015258789,8486.169921875,4.070000171661377,-0.1759999990463256,80.8730944,21.5984875,-0.0001278551062569
939704183,STAR,A5,23.57999992370605,8329.3701171875,3.9700000286102295,0.1070000007748603,111.700742,-3.348002,0.0002571778895799
949002202,STAR,A7,19.1200008392334,7095.240234375,4.381999969482422,-0.4979999959468841,77.466131,29.46403,-3.452389864833094e-05
995512214,STAR,A6,29.81999969482422,6957.8701171875,4.015999794006348,-0.3350000083446502,91.442767,0.2895984,6.781359843444079e-05
992715198,STAR,A5,72.05999755859375,7935.39990234375,4.051000118255615,-0.2000000029802322,84.024658,40.874092,-7.641949923709035e-05
977411157,STAR,A1,403.5,8774.830078125,4.418000221252441,-0.628000020980835,49.3840322,41.4531464,-6.691300222883001e-05
989407094,STAR,A1,291.2099914550781,10957.400390625,3.943000078201294,-0.257999986410141,98.1579772,17.270523,4.436399831320159e-05
991908151,STAR,A1,164.92999267578125,8709.83984375,4.241000175476074,-0.6650000214576721,100.99401,16.79727,0.0001661482965573
974912168,STAR,A6,20.950000762939453,6506.85009765625,4.044000148773193,-0.4210000038146972,102.6299232,24.4507188,-4.729939973913133e-05
976913081,STAR,A3,42.84999847412109,6562.02001953125,4.192999839782715,-1.399999976158142,207.799175,0.749929,-0.0004500779905356
978707029,STAR,A5,28.850000381469727,8263.08984375,3.936000108718872,0.1710000038146972,81.769568,39.244201,-0.000149003099068
979906178,STAR,A6,85.2300033569336,7099.97021484375,4.23799991607666,-0.7459999918937683,215.122916,48.956541,-0.0001737535058055
990111013,STAR,A7,982.9199829101562,7392.8798828125,3.9579999446868896,0.1140000000596046,100.0942706,25.2137594,-4.102840102859773e-05
990514212,STAR,A6,284.8800048828125,8226.3798828125,3.9760000705718994,-0.2179999947547912,116.8603418,9.5254709,0.0001547737047076
990014188,STAR,A7,119.01000213623048,7310.919921875,4.11299991607666,-0.2529999911785126,65.1050716,19.5628423,-6.481150194304064e-05
978705241,STAR,A5,44.02000045776367,8142.06982421875,3.760999917984009,-0.2419999986886978,78.83757,40.303458,-0.0001477022015023
939205216,STAR,A7,25.81999969482422,7064.6298828125,4.131999969482422,-0.324999988079071,336.3679,53.282164,-0.000309347291477
938604068,STAR,A7,37.34999847412109,7465.75,3.927000045776367,-0.1969999969005584,53.267084,48.273921,-0.00010980929801
994809008,STAR,A7,87.7300033569336,7312.14990234375,3.763999938964844,0.2070000022649765,232.9961321,52.2222875,-0.0002129140048054
979401151,STAR,A5,53.540000915527344,7482.5400390625,4.0920000076293945,-0.4639999866485595,90.621399,16.751184,7.611930050188676e-05
990113092,STAR,A5,308.42999267578125,6914.4501953125,4.408999919891357,-0.1369999945163726,102.6352484,23.1750769,-7.738700332993176e-06
950806194,STAR,A6,331.54998779296875,7803.75,4.026999950408936,-0.061999998986721,134.0557369,16.6804045,6.614580343011767e-05
949813165,STAR,A3,49.08000183105469,6986.16015625,4.243000030517578,-1.0010000467300415,113.1698634,41.627328,-0.0005587199120782
994601021,STAR,A7,125.29000091552734,7711.68017578125,3.944000005722046,-0.0219999998807907,196.5742917,52.1034222,-4.1161798435496166e-05
991807041,STAR,A1,672.9199829101562,12445.2001953125,4.249000072479248,0.7870000004768372,94.3461859,21.2290884,-3.966080112149939e-05
939716246,STAR,A7,19.51000022888184,7283.1298828125,4.065000057220459,-0.2430000007152557,111.011296,-0.867511,0.0003036434063687
